time,open,high,low,close,SH Ext,SH,SL Ext,SL,VWAP MIDDLE,BB Red Line,BB Top,BB Bottom,Long Plot,Short Plot,Shapes,Shapes,RSI,RSI-based MA,Upper Bollinger Band,Lower Bollinger Band
1626220800,32734.14,33125.55,31600,32816.39,36675,36675,32111,32111,32513.98,33812.11899999999,35886.73552515291,31737.502474847075,33278.19039175859,32983.02521906176,NaN,NaN,43.396397760362355,45.28117482560953,NaN,NaN
1626307200,32815.75,33187.6,31064.77,31868.68,36675,36675,32111,32111,32040.35,33825.8215,35844.539466614246,31807.10353338575,32965.22263025322,32590.028145222608,NaN,NaN,40.321243272228806,45.030308810477,NaN,NaN
1626393600,31872.49,32259.16,31025.42,31388.06,36675,36675,32111,32111,31557.54666666667,33781.465,35966.64161729635,31596.288382703646,32508.99376682245,32121.57614356043,NaN,NaN,38.81890544553373,44.61146260229798,NaN,NaN
1626480000,31389.57,31949.99,31179.01,31533.91,36675,36675,32111,32111,31554.303333333333,33622.69899999999,35970.53234040486,31274.865659595125,32163.81725814527,31805.30089060279,NaN,NaN,39.55491584680473,44.05902690104854,NaN,NaN
1626566400,31533.9,32450,31125.6,31788.25,36675,36675,32111,32111,31787.95,33487.45049999999,35928.89106485923,31046.009935140755,31828.082903560018,31555.56469853042,NaN,NaN,40.890336574114066,43.4753006912066,NaN,NaN
1626652800,31786.37,31887.82,30429.99,30842.03,36675,36675,32111,32111,31053.28,33234.337999999996,35670.688803776866,30797.987196223123,31496.484539348254,31221.626700323155,NaN,NaN,37.56523176824307,42.95954771158233,NaN,NaN
1626739200,30842.04,31052.65,29301.56,29796.16,36675,36675,32111,29301.56,30050.123333333337,32971.14599999999,35683.40158675745,30258.890413242538,31053.468287798423,30709.18233146105,NaN,30867.910945250223,34.24998886739954,42.087503708038426,NaN,NaN
1626825600,29796.15,32825,29501.02,32135.19,36675,36675,32111,29301.56,31487.070000000003,32902.1,35625.632320711644,30178.567679288357,30867.910945250223,30899.932747037557,NaN,NaN,45.77566222924313,42.10842549588922,NaN,NaN
1626912000,32152.68,32611.84,31729.68,32287.74,36675,36675,32111,29301.56,32209.753333333338,32826.23599999999,35529.3900194037,30123.081980596286,30771.219334336543,30889.21285019822,NaN,NaN,46.435157090204626,42.37567104662947,NaN,NaN
1626998400,32287.75,33647.27,32000,33647.26,36675,36675,32111,29301.56,33098.176666666666,32774.491,35371.07659948918,30177.90540051083,30952.17783568868,31753.461003822275,NaN,NaN,52.03412066154951,42.802200420634684,NaN,NaN
1627084800,33647.27,34525,33424.7,34283.01,36675,36675,32111,29301.56,34077.57,32724.439000000002,35159.14321292495,30289.734787075053,31366.011108517483,32354.925868438102,NaN,NaN,54.432765403395855,43.46654595017844,NaN,NaN
1627171200,34291.67,35451.04,33888.89,35428.26,36675,36675,29301.56,29301.56,34922.73,32810.963,35488.74007318633,30133.185926813676,32000.588579883275,33502.93392788798,NaN,NaN,58.462466548142956,44.22357953238244,NaN,NaN
1627257600,35428.25,40593.93,35251.54,37262.77,36675,36675,29301.56,29301.56,37702.746666666666,32962.815,36224.970409274516,29700.65959072549,33226.0496351774,34682.4432383228,NaN,NaN,63.96045619069274,45.63885679931723,NaN,NaN
1627344000,37262.76,39550,36413.26,39470.48,36675,36675,29301.56,29301.56,38477.91333333334,33242.41100000001,37558.79666289346,28926.025337106556,34322.102217296444,36483.931193642835,NaN,NaN,69.2375079355322,47.50965397096052,NaN,NaN
1627430400,39475.99,40925.56,38803.34,40035.1,36675,36675,29301.56,29301.56,39921.33333333333,33600.368500000004,38827.21429271748,28373.52270728253,35985.88455951175,37930.04997529548,NaN,NaN,70.4300179763834,49.440626843533444,NaN,NaN
1627516800,40035.1,40644.85,39229.47,40039.44,36675,36675,29301.56,29301.56,39971.253333333334,33911.1275,39845.42907577057,27976.825924229437,37251.760316630985,39386.747467995876,NaN,NaN,70.43950369868335,51.59193115970878,NaN,NaN
1627603200,40039.44,42320.57,38342,42237.95,36675,36675,29301.56,29301.56,40966.840000000004,34347.2575,41296.42754454445,27398.087455455552,38794.94412015618,40850.423170557544,NaN,NaN,74.84217132538281,54.165021579697985,NaN,NaN
1627689600,42233.66,42414.61,41064.11,41495.01,36675,36675,29301.56,29301.56,41657.91,34709.046500000004,42323.76399824047,27094.329001759535,40068.51286107857,41728.924880680264,NaN,NaN,70.99415628654924,56.410681611108316,NaN,NaN
1627776000,41499,42605.64,39426,39865.41,36675,36675,29301.56,29301.56,40632.35,35047.762,42942.00525389727,27153.518746102738,41242.89826402967,42093.28974825173,NaN,NaN,63.30560519353007,58.011772226780884,NaN,NaN
1627862400,39859.18,40459.68,38690,39149.59,36675,36675,29301.56,29301.56,39433.09,35368.534499999994,43381.14492365226,27355.924076347732,41795.70353758609,41913.745020162176,42130.46125844191,NaN,60.22047446694164,59.63000384811651,NaN,NaN
1627948800,39149.59,39785.3,37627.21,38191.44,36675,36675,29301.56,29301.56,38534.65,35637.287,43650.0321574853,27624.541842514696,42130.46125844191,41222.648123057,NaN,NaN,56.26767539853811,61.20269574319783,NaN,NaN
1628035200,38189.4,39965.1,37509,39722.41,36675,36675,29301.56,29301.56,39065.503333333334,36029.9735,44035.24928854165,28024.69771145835,42044.118333988285,41007.06629755535,NaN,NaN,60.705867818744586,62.269138999590794,NaN,NaN
1628121600,39718.9,41447.89,37300,40888.74,36675,36675,29301.56,37300,39878.87666666667,36505.00749999999,44479.58344095114,28530.431559048848,41960.36268947768,40906.09555756745,NaN,NaN,63.72608031931396,63.50420494452718,NaN,NaN
1628208000,40888.73,43399.26,39876.74,42869.58,36675,36675,29301.56,37300,42048.526666666665,37071.791,45163.02587764115,28980.556122358845,42045.76285543132,41580.18710704359,NaN,42431.44747374827,68.196942726927,64.65869223491129,NaN,NaN
1628294400,42869.59,44750,42457.27,44637.34,36675,36675,29301.56,37300,43948.20333333333,37714.2455,46061.78621217497,29366.704787825023,42431.44747374827,42440.18887425579,NaN,NaN,71.56520227367807,65.88243772564573,NaN,NaN
1628380800,44628.11,45363.83,43131.97,43829.14,36675,36675,29301.56,37300,44108.31333333333,38363.600999999995,46489.344255446595,30237.857744553396,42928.42397890209,43083.49224122494,NaN,NaN,68.01835080024857,66.56500088651042,NaN,NaN
1628467200,43829.15,46497.42,42821.3,46285.48,36675,36675,29301.56,37300,45201.4,39188.066999999995,47009.81559179481,31366.31840820518,43549.24215892323,44330.947152134126,NaN,NaN,72.48219657242016,67.17369662806239,NaN,NaN
1628553600,46280,46718.44,44650.27,45595.66,36675,36675,37300,37300,45654.79,39861.09049999999,47452.58200841525,32269.59899158473,44287.98333639596,44821.035780921484,NaN,NaN,69.54647131118585,67.19576544060907,NaN,NaN
1628640000,45601.82,46781.09,45350.74,45553.49,36675,36675,37300,37300,45895.10666666666,40524.37799999999,47657.43463415528,33391.3213658447,44998.00245984656,45650.828011478785,NaN,NaN,69.36152095412622,67.11944422473356,NaN,NaN
1628726400,45553.1,46223.95,43714.36,44422.14,36675,36675,37300,37300,44786.81666666667,41063.12199999999,47643.3253312404,34482.91866875958,45471.48148641667,45629.793885832114,NaN,NaN,64.4124047455739,66.6889371566543,NaN,NaN
1628812800,44422.15,47953.9,44249.64,47833.64,36675,36675,37300,37300,46679.060000000005,41740.653499999986,48177.80187468064,35303.50512531933,46150.47506216461,46833.73511865872,NaN,NaN,71.10713058044591,66.42214853201595,NaN,NaN
1628899200,47833.64,48176.52,46034.93,47109.65,36675,48176.52,37300,37300,47107.03333333333,42324.72299999998,48478.44486712783,36171.00113287214,46767.028890654496,46967.178267860865,NaN,NaN,68.17598460256524,66.22085055458852,NaN,NaN
1628985600,47109.64,47400,45525.19,47014.49,36675,48176.52,37300,37300,46646.56,42812.30899999999,48828.24131813653,36796.37668186345,47285.78463870343,47884.28370125007,47759.52088165129,NaN,67.78049453911159,66.54048550784435,NaN,NaN
1629072000,47014.38,48076.52,45676.91,45902.46,36675,48176.52,37300,37300,46551.963333333326,43133.90799999998,49088.23251388986,37179.5834861101,47759.52088165129,47467.19029537335,NaN,NaN,63.16886922831181,66.7510851336565,NaN,NaN
1629158400,45903.22,47174.62,44405.39,44671.58,36675,48176.52,37300,37300,45417.196666666685,43365.73199999998,49178.76698875999,37552.69701123997,47874.642732467444,47205.72249609195,NaN,NaN,58.43005714899504,66.90554097297486,NaN,NaN
1629244800,44675.34,46035.27,44216.47,44707.98,36675,48176.52,37300,37300,44986.573333333334,43599.158999999985,49231.29051196596,37967.02748803401,47784.48549256712,46347.697824847644,NaN,NaN,58.52913574007924,66.75006011021304,NaN,NaN
1629331200,44709.1,47088.08,43955,46765.87,48176.52,48176.52,37300,43955,45936.31666666667,43825.55499999998,49583.238431379825,38067.87156862013,47559.90555135361,46525.04276368995,NaN,NaN,63.784473724998975,66.75423106776198,NaN,NaN
1629417600,46769.02,49400,46644.95,49342.4,48176.52,48176.52,37300,43955,48462.450000000004,44217.92449999998,50344.581904267456,38091.2670957325,47734.5337539499,46981.868162853854,NaN,NaN,69.06944892310345,66.81655293891744,NaN,NaN
1629504000,49349.99,49821.92,48285.28,48867.02,48176.52,48176.52,37300,43955,48991.40666666667,44668.00499999999,50772.06778001974,38563.94221998024,47929.79586575074,47712.246551725555,NaN,48306.88217138554,67.12314422567505,66.49926307834579,NaN,NaN
1629590400,48870.21,49526.13,48102.89,49284.63,48176.52,48176.52,37300,43955,48971.21666666667,45174.75699999998,51040.288222326664,39309.2257776733,48306.88217138554,48402.7281779326,NaN,NaN,67.9768410723917,66.49629809778459,NaN,NaN
1629676800,49284.38,50505,49012.84,49506.5,48176.52,50505,37300,43955,49674.77999999999,45740.50999999999,50948.542921474684,40532.47707852529,48790.45287717412,48960.93486967255,49069.42947176581,NaN,68.44563845175615,66.20797251773715,NaN,NaN
1629763200,49504.53,49875.9,47600,47682.45,48176.52,50505,43955,43955,48386.11666666667,46138.51199999998,50610.72679961225,41666.297200387715,49069.42947176581,48798.49019153894,NaN,NaN,60.592188471172015,65.5683808863076,NaN,NaN
1629849600,47682.45,49277,47122.02,48987.33,48176.52,50505,43955,43955,48462.11666666666,46543.44149999998,50474.84903458835,42612.03396541161,49224.4983914499,49188.507579542544,NaN,NaN,63.79276748568272,65.17061278141877,NaN,NaN
1629936000,48991.57,49365.1,46315.48,46851.47,48176.52,50505,43955,46315.48,47510.68333333333,46742.535999999986,50294.56856888535,43190.50343111462,49185.295381946846,48457.62768722596,NaN,NaN,55.80369947712587,64.5557052622439,NaN,NaN
1630022400,46851.47,49185.12,46361.01,49077.57,48176.52,50505,43955,46315.48,48207.9,46964.547499999986,50517.55828839358,43411.53671160639,49126.75937032024,49058.23662081183,NaN,NaN,61.25056463514133,63.8516648375793,NaN,NaN
1630108800,49081.08,49309.83,48370,48942.94,50505,50505,43955,46315.48,48874.256666666675,47220.23749999999,50563.742770915414,43876.73222908456,49160.60513549049,48752.82060276109,NaN,49184.89836141002,60.762833385336556,63.322154036348685,NaN,NaN
1630195200,48942.89,49667.1,47801,48802.58,50505,50505,43955,46315.48,48756.89333333333,47346.09249999999,50728.64727608835,43963.537723911635,49184.89836141002,49256.861598963675,49100.02148936636,NaN,60.22440345946552,62.78243324494539,NaN,NaN
1630281600,48802.58,48906.51,46866,46993.71,50505,50505,43955,46315.48,47588.74,47415.99499999999,50707.524017502896,44124.46598249708,49100.02148936636,48504.84846891142,NaN,NaN,53.629024556980205,62.1010157684217,NaN,NaN
1630368000,46996.8,48259.68,46708.93,47112.5,50505,50505,46315.48,46315.48,47360.369999999995,47493.94549999999,50677.41766404732,44310.47333595265,48917.39945071743,48402.34047161081,NaN,NaN,53.985410043725196,61.783540975188146,NaN,NaN
1630454400,47110.33,49125,46537.62,48839.86,50505,50505,46315.48,46315.48,48167.493333333325,47714.83149999999,50615.59551687117,44814.06748312881,48706.474285443335,48039.32929258182,NaN,NaN,58.928535435220354,61.812069524841085,NaN,NaN
1630540800,48834.27,50392.19,48620.73,49279.37,50505,50505,46315.48,46315.48,49430.763333333336,47787.117999999995,50767.095110802664,44807.140889197326,48748.776558487894,48388.64201260603,NaN,NaN,60.10293952688229,61.54910279640418,NaN,NaN
1630627200,49279.38,51064.44,48349.66,50025,50505,50505,46315.48,46315.48,49813.03333333333,47932.88549999999,51048.186691805226,44817.58430819475,48792.804731964316,48713.35543506943,NaN,49061.94907181926,62.08374616998779,61.05012402832449,NaN,NaN
1630713600,50025,50558.75,49400,49942.98,50505,50505,46315.48,46315.48,49967.24333333334,48079.30999999999,51282.23786365273,44876.38213634725,49061.94907181926,49257.85670213402,NaN,NaN,61.72074051727932,60.66423804915337,NaN,NaN
1630800000,49944.89,51907.08,49500,51789.17,50505,50505,46315.48,46315.48,51065.416666666664,48373.64549999999,51796.66907761978,44950.6219223802,49419.30802220882,50032.24259269114,NaN,NaN,66.47272527599095,60.55680120655332,NaN,NaN
1630886400,51789.17,52802.03,51020.08,52698.81,50505,50505,46315.48,46315.48,52173.63999999999,48775.00699999999,52249.64050518684,45300.37349481314,50051.74459848313,50945.43819247831,NaN,NaN,68.54469430815789,60.56387662486772,NaN,NaN
1630972800,52698.8,52944.96,42830.77,46894.5,50505,52944.96,46315.48,42830.77,47556.743333333325,48884.33299999999,51954.2497561888,45814.41624381118,49831.930376290096,50124.449909670504,NaN,NaN,48.11270954977678,59.67248527333949,NaN,NaN
1631059200,46894.49,47381.47,44423.49,46060.36,50505,52944.96,46315.48,42830.77,45955.10666666667,48849.05749999999,52029.74909944789,45668.36590055209,49571.72055619547,49592.06906120987,48930.99013064521,NaN,45.99101557340789,58.400931565319866,NaN,NaN
1631145600,46059.94,47400,45511.82,46400,50505,52944.96,46315.48,42830.77,46437.27333333334,48701.937499999985,52045.75583184784,45358.11916815213,48930.99013064521,48235.567382520334,NaN,NaN,47.01557168544506,57.773208151628374,NaN,NaN
1631232000,46396.26,47040.76,44140.48,44851.45,50505,52944.96,46315.48,42830.77,45344.23,48501.158999999985,52240.09913903982,44762.21886096015,48240.977610192225,47188.74058447926,NaN,NaN,43.00944516248045,56.47027104643831,NaN,NaN
1631318400,44850.37,45989.94,44730.29,45171.83,50505,52944.96,46315.48,42830.77,45297.353333333325,48295.518999999986,52283.58157240301,44307.45642759696,47417.19813650565,46341.777720740596,NaN,NaN,44.07124568409859,55.27801478206418,NaN,NaN
1631404800,45173.66,46462.98,44754.31,46024.23,52944.96,52944.96,42830.77,42830.77,45747.17333333334,48121.405499999986,52186.11173608934,44056.69926391063,46829.602378006944,45931.98634162366,NaN,NaN,46.90558360986798,54.32667050709292,NaN,NaN
1631491200,46027.8,46900,43465,44947.72,52944.96,52944.96,42830.77,43465,45104.24,47984.66899999999,52276.86760308909,43692.47039691088,46105.95392620792,45170.29682213081,NaN,NaN,43.88108656080351,53.63038922165173,NaN,NaN
1631577600,44953.23,47274.92,44679.92,47127.22,52944.96,52944.96,42830.77,43465,46360.68666666666,47891.66349999999,52173.52602670196,43609.80097329801,45722.34806117874,45517.75217176454,NaN,45554.672766892116,50.798314543682245,53.40273954307724,NaN,NaN
1631664000,47127.81,48475,46705,48148.12,52944.96,52944.96,42830.77,43465,47776.04,47956.496,52212.58424733887,43700.40775266113,45554.672766892116,45624.91432866894,NaN,NaN,53.6784750952414,53.02773523307874,NaN,NaN
1631750400,48144.03,48499.99,47020.82,47753.16,52944.96,52944.96,42830.77,43465,47757.990000000005,47890.275499999996,52115.63397872566,43664.917021274334,45604.60926740964,46209.979921081474,NaN,NaN,52.40048749920992,52.477560088245,NaN,NaN
1631836800,47753.15,48176.64,46752.67,47303.5,52944.96,52944.96,42830.77,43465,47410.93666666667,47808.303499999995,52012.35121930237,43604.25578069762,45701.905005669316,46386.2389393706,NaN,NaN,50.91427184580537,51.67974049366054,NaN,NaN
1631923200,47306.87,48825.62,47050,48314.56,52944.96,48825.62,43465,43465,48063.39333333333,47783.9025,51970.21084602936,43597.59415397063,46041.74263553797,47061.1258344645,NaN,NaN,54.06878126874831,51.133171975908326,NaN,NaN
1632009600,48309.86,48379.19,46850.87,47255.92,52944.96,48825.62,43465,43465,47495.32666666666,47797.013,51974.974499803735,43619.05150019626,46321.765902096995,47071.3643531587,NaN,NaN,50.41539321848256,49.986219686086294,NaN,NaN
1632096000,47253.71,47358.92,42500,43012.97,52944.96,48825.62,43465,43465,44290.63000000001,47592.036499999995,52257.97720980019,42926.0957901998,46219.126284830054,46350.01805548414,45554.19249288023,NaN,39.03194747505807,47.87816634086487,NaN,NaN
1632182400,43007.69,43639.88,39600,40719.6,52944.96,48825.62,43465,39600,41319.82666666666,47186.023499999996,52685.68535092967,41686.36164907032,45554.19249288023,44913.04702196275,NaN,NaN,34.49782548597959,46.90567462202222,NaN,NaN
1632268800,40736.81,44035.44,40570.42,43575.1,52944.96,48825.62,43465,39600,42726.986666666664,46900.80999999999,52526.84122129635,41274.77877870363,44975.54594233162,44286.96381329779,NaN,NaN,43.325624623427395,46.71528955416647,NaN,NaN
1632355200,43575.19,45000,43096.73,44897.59,48825.62,48825.62,43465,39600,44331.44,46644.43949999999,52143.51118641929,41145.3678135807,44422.67969779071,43776.028990693216,NaN,NaN,46.89526824634657,46.706696451373716,NaN,NaN
1632441600,44896.55,45200,40683.29,42848.92,48825.62,48825.62,43465,39600,42910.73666666667,46289.736499999985,51807.131927961855,40772.341072038114,43800.50852378428,43443.46069030892,NaN,NaN,42.43624849399928,46.66575383219649,NaN,NaN
1632528000,42848.44,42998.76,41675,42705.51,48825.62,48825.62,43465,39600,42459.756666666675,45835.55349999999,50947.999653752166,40723.10734624781,43245.99011811047,43089.215941401184,NaN,NaN,42.13422723320065,46.52739537141806,NaN,NaN
1632614400,42705.51,43937,40803,43178.02,48825.62,48825.62,39600,39600,42639.34,45359.51399999999,49509.48871757839,41209.53928242159,42726.301484476586,42702.8427352598,NaN,NaN,43.559530888382334,46.28839160559766,NaN,NaN
1632700800,43172.17,44366.96,42111,42171.76,48825.62,48825.62,39600,39600,42883.24,45123.376999999986,49431.55133889689,40815.20266110308,42390.69853513768,42125.19042694322,NaN,NaN,41.230434602726184,46.09905932287785,NaN,NaN
1632787200,42166.31,42780,40897.7,41026.07,48825.62,48825.62,39600,39600,41567.92333333333,44871.66249999999,49507.277117100806,40236.047882899176,41821.36850349832,41596.308505644265,NaN,NaN,38.693639303943925,45.23443966289654,NaN,NaN
1632873600,41030.19,42638.99,40750.12,41522.16,48825.62,48825.62,39600,39600,41637.090000000004,44627.77049999999,49426.48490537395,39829.05609462603,41514.30776714088,41233.61366085597,NaN,41300.20438710545,40.40352132164987,44.28622867906858,NaN,NaN
1632960000,41519.11,44110.17,41409.67,43824.43,48825.62,48825.62,39600,39600,43114.75666666667,44576.41949999999,49386.42749703943,39766.411502960545,41300.20438710545,41604.34805965516,NaN,NaN,47.69453836409373,43.9500894551317,NaN,NaN
1633046400,43828.89,48500,43287.44,48165.76,48825.62,48825.62,39600,39600,46651.06666666667,44726.11599999999,49781.04538382142,39671.18661617855,41862.43602643083,43214.575600832344,NaN,NaN,58.10329032147514,44.46359077482241,NaN,NaN
1633132800,48165.76,48359.33,47451,47657.69,48825.62,48825.62,39600,39600,47822.67333333334,44807.78899999999,49995.02664558756,39620.55135441242,42703.85134891476,44556.77981368541,NaN,NaN,56.681682549067,44.65022658055945,NaN,NaN
1633219200,47663.74,49300,47120.11,48233.99,48825.62,48825.62,39600,39600,48218.03333333333,44972.102499999986,50370.55535319788,39573.64964680209,43955.80257290179,46305.076216015426,NaN,NaN,57.93878487147304,45.1876116986302,NaN,NaN
1633305600,48233.99,49505,46916.7,49245.54,48825.62,48825.62,39600,39600,48555.74666666666,45078.018499999984,50719.1148240755,39436.92217592447,45087.80627536855,47452.68526874656,NaN,NaN,60.12609916879662,46.69433681961152,NaN,NaN
1633392000,49244.13,51906.23,49057.18,51493.99,48825.62,48825.62,39600,39600,50819.13333333333,45245.31199999999,51414.41669117099,39076.20730882899,46675.48323764391,49152.76073740889,NaN,NaN,64.54023590359428,48.84022327801257,NaN,NaN
1633478400,51499.77,55757.11,50416.01,55339.48,48825.62,48825.62,39600,39600,53837.53333333333,45624.62799999998,53148.11890405712,38101.137095942846,48339.70863752115,51349.59967502795,NaN,NaN,70.54584155600492,50.78452448748239,NaN,NaN
1633564800,55346.95,55356.85,53379,53797.82,48825.62,48825.62,39600,39600,54177.89000000001,45949.34399999999,54254.62212394622,37644.06587605376,50269.73507758645,52872.96136847724,NaN,NaN,65.73893958729215,52.130501011835655,NaN,NaN
1633651200,53805.46,56113,53634.41,53963.82,48825.62,48825.62,39600,39600,54570.41,46231.806999999986,55197.63206500145,37265.98193499852,52066.387557232425,54401.308957409805,NaN,NaN,66.00752400524523,53.81416354835322,NaN,NaN
1633737600,53965.18,55500,53675,54962.29,48825.62,48825.62,39600,39600,54712.43,46617.12549999998,56355.02275278235,36879.22824721761,53742.14471996034,55346.05486764008,NaN,NaN,67.65024074072423,55.636735941747766,NaN,NaN
1633824000,54963.29,56545.24,54112.95,54690.53,48825.62,48825.62,39600,39600,55116.24,47201.003499999984,57394.18619730802,37007.820802691946,55209.25221061699,55981.29489643984,NaN,NaN,66.70536254407742,57.29000963144027,NaN,NaN
1633910400,54683.09,57833.23,54411.54,57487.44,48825.62,48825.62,39600,39600,56577.40333333334,48039.395499999984,58709.43794723451,37369.35305276546,56495.432901301385,57154.77807008181,57382.50612982836,NaN,71.16859876131022,59.42844992848199,NaN,NaN
1633996800,57485.97,57674.55,53873.78,56005.1,48825.62,48825.62,39600,39600,55851.14333333333,48660.895499999984,59661.31638284737,37660.4746171526,57382.50612982836,57321.12639891981,NaN,58088.537265063016,66.11036217777203,61.386787276612566,NaN,NaN
1634083200,56005.1,57771.33,54236.09,57367.32,48825.62,48825.62,39600,39600,56458.246666666666,49284.38199999999,60764.02440708873,37804.73959291125,58088.537265063016,58166.62763025219,58767.02598333842,NaN,68.33746617626288,63.382069051942075,NaN,NaN
1634169600,57367.32,58520.71,56832.32,57359.51,48825.62,48825.62,39600,39600,57570.84666666668,50009.91149999998,61604.5275689236,38415.29543107636,58767.02598333842,58156.299464064214,NaN,59615.386242336834,68.30974927170644,64.85458411677155,NaN,NaN
1634256000,57359.51,62910,56867.11,61695.39,48825.62,48825.62,39600,39600,60490.83333333334,50959.40549999998,63103.05370232159,38815.75729767837,59615.386242336834,59762.76524673448,60520.07377818203,NaN,74.4945962702938,66.02539168454432,NaN,NaN
1634342400,61690.32,62350,60139.01,60877.42,48825.62,48825.62,39600,39600,61122.14333333334,51844.37549999998,64169.103258561954,39519.647741438006,60520.07377818203,60114.13576543452,NaN,61184.5372226353,71.6535028377697,67.09480741945166,NaN,NaN
1634428800,60867.05,61744.17,58943.83,61527.11,48825.62,48825.62,39600,39600,60738.37,52812.14299999998,64985.54802668719,40638.737973312775,61184.5372226353,61532.60423916409,61940.65275448732,NaN,72.54901635629993,68.13839538265357,NaN,NaN
1634515200,61530.07,62675.19,59887.74,62042.41,48825.62,48825.62,39600,39600,61535.11333333334,53862.95999999998,65396.917989337926,42329.00201066203,61940.65275448732,61805.804642842646,NaN,62671.69898852386,73.270299014541,69.07726680020673,NaN,NaN
1634601600,62042.4,64500,61333,64303.14,48825.62,48825.62,39600,39600,63378.71333333335,55002.008999999984,65919.09923323909,44084.91876676088,62671.69898852386,63281.76111103193,NaN,NaN,76.22214377959683,69.91168879134977,NaN,NaN
1634688000,64303.14,66999,63525,66026.54,48825.62,66999,39600,39600,65516.846666666665,56112.11449999998,66769.22126355968,45455.007736440275,63751.340876666145,64226.92734946038,NaN,NaN,78.19867791717681,70.45831996000491,NaN,NaN
1634774400,66021.26,66650.85,62050,62204.02,48825.62,66999,39600,39600,63634.95666666667,56814.02749999998,67128.89781851991,46499.157181480055,64453.04715831628,64606.25122520042,64882.48388071907,NaN,65.24415073661623,70.42297789924234,NaN,NaN
1634860800,62204.01,63750,60000,60687.64,48825.62,66999,39600,39600,61479.21333333334,57465.52499999998,67001.35350071822,47929.69649928174,64882.48388071907,64186.108706068204,NaN,NaN,60.93184587952789,70.0604294616911,NaN,NaN
1634947200,60682.88,61750,59650,61300.01,48825.62,66999,39600,39600,60900.003333333334,58118.82599999998,66786.07606911103,49451.57593088892,64808.713609071754,63700.79427477075,NaN,NaN,62.02347139698431,69.65851736570968,NaN,NaN
1635033600,61300.02,61491.96,59522.89,60854.48,48825.62,66999,39600,39600,60623.11000000001,58699.27299999997,66414.40543925582,50984.14056074413,64562.51843739162,62848.70845629501,NaN,NaN,60.69470295026423,69.22918453758017,NaN,NaN
1635120000,60847.91,63726.58,60653.5,63083.54,66999,66999,39600,39600,62487.87333333334,59278.75049999998,66464.93381707935,52092.56718292061,64327.50719019888,63111.721462672955,NaN,NaN,64.76223581918525,68.77158718457125,NaN,NaN
1635206400,63081.96,63290.49,59837.07,60337.62,66999,66999,39600,39600,61155.06,59528.65749999999,66493.71939069722,52563.59560930275,63906.355813124384,62111.76339733147,NaN,NaN,56.94447488324692,68.11688094924803,NaN,NaN
1635292800,60333.19,61488,58100,58455.47,66999,66999,39600,39600,59347.823333333334,59761.53999999998,66238.96207191802,53284.117928081934,63266.91302637211,61419.841650277725,NaN,NaN,52.285475537595225,66.9703101893432,NaN,NaN
1635379200,58462.73,62477.47,57653.88,60591.65,66999,66999,39600,57653.88,60241,60092.931499999984,66003.33084991027,54182.53215008969,62668.677438237566,60720.71990618248,NaN,NaN,56.62324450474919,66.13555984884626,NaN,NaN
1635465600,60591.63,62974,60188.73,62276.72,66999,66999,39600,57653.88,61813.15,60458.65299999998,65943.80583428049,54973.50016571946,62256.938532732995,60757.75135557318,NaN,NaN,59.73302415433554,65.08116184056352,NaN,NaN
1635552000,62287.95,62379.2,60725.01,61892.41,66999,66999,39600,57653.88,61665.54,60818.74699999999,65648.35506882396,55989.13893117601,61825.00331011054,60759.7012184944,NaN,NaN,58.699418740527875,64.15587011933198,NaN,NaN
1635638400,61896.38,62427.02,60001,61343.68,66999,66999,39600,57653.88,61257.23333333333,61011.55899999999,65595.44358562442,56427.67441437556,61517.39409242531,61018.53376897596,NaN,NaN,57.17806082782374,63.05794472444081,NaN,NaN
1635724800,61346.17,62500,59500,60949.54,66999,66999,39600,57653.88,60983.18,61258.78099999998,65228.083955523565,57289.4780444764,61210.90922087692,60831.23760763934,NaN,61308.09035382503,56.05427683406289,61.82822885440667,NaN,NaN
1635811200,60956.4,64300,60672.16,63266.51,66999,64300,57653.88,57653.88,62746.223333333335,61553.74049999998,65184.83715676274,57922.643843237216,61308.09035382503,61567.52309205272,NaN,NaN,60.91716279519376,60.73501592694931,NaN,NaN
1635897600,63266.5,63568.36,60070,62935.41,66999,64300,57653.88,57653.88,62191.25666666667,61832.53549999998,64953.02336997594,58712.047630024026,61217.30782761989,61767.76032911877,NaN,NaN,59.89714662402568,59.42776369172422,NaN,NaN
1635984000,62935.4,63114.14,60728.77,61444.5,66999,64300,57653.88,57653.88,61762.47,61819.99099999998,64944.59779461747,58695.38420538249,61447.33702532661,62120.94600689769,NaN,NaN,55.39887894178402,58.724529992093345,NaN,NaN
1636070400,61444.49,62638.59,60777,61006.15,66999,64300,57653.88,57653.88,61473.91333333334,61826.427499999976,64943.763112905675,58709.09188709428,61440.642407353094,61894.27661272201,NaN,NaN,54.112146675644375,58.237408620387384,NaN,NaN
1636156800,61006.14,61599.25,60125,61539.31,66999,64300,57653.88,57653.88,61087.85333333333,61827.03749999999,64944.143358593756,58709.93164140623,61477.89387156795,61905.66931403507,NaN,NaN,55.4669943030018,57.76908882796006,NaN,NaN
1636243200,61539.3,63327.96,61397.86,63309.13,64300,64300,57653.88,57653.88,62678.31666666667,61890.37349999999,65073.19390194848,58707.553098051496,61632.6397624488,62209.53118239864,NaN,NaN,59.71860453597475,57.69936751265367,NaN,NaN
