time,open,high,low,close,SH Ext,SH,SL Ext,SL,VWAP MIDDLE,BB Red Line,BB Top,BB Bottom,Long Plot,Short Plot,Shapes,Shapes,RSI,RSI-based MA,Upper Bollinger Band,Lower Bollinger Band
1656892800,1072.9,1160,1043.47,1149.98,1280,1280,879.8,997.02,1117.8166666666668,1123.3195,1256.8267039217476,989.8122960782526,1098.8231879723714,1090.7106249546323,NaN,NaN,40.75068413213759,34.61047305974224,NaN,NaN
1656979200,1149.98,1172.38,1075.7,1131.26,1280,1280,997.02,997.02,1126.4466666666667,1118.06,1241.2120703845703,994.9079296154296,1096.4279956369448,1093.5821186620974,NaN,1099.1888122720338,39.624174008184475,35.375146244059906,NaN,NaN
1657065600,1131.16,1203.2,1110.56,1185.61,1280,1280,997.02,997.02,1166.4566666666667,1123.9969999999998,1248.149961479003,999.8440385209967,1099.1888122720338,1117.7671939447164,NaN,NaN,44.42746390645953,36.6406034397157,NaN,NaN
1657152000,1185.61,1254.04,1162.32,1237.13,1280,1280,997.02,997.02,1217.83,1131.5655,1263.6723907324915,999.4586092675083,1113.1382816661517,1145.0797306899394,NaN,NaN,48.60177510705789,37.7155560186772,NaN,NaN
1657238400,1237.55,1275.51,1192.16,1213.19,1280,1275.51,997.02,997.02,1226.9533333333334,1142.543,1262.9507723571369,1022.1352276428629,1131.4293114340915,1169.1036795983732,NaN,NaN,46.841078733040185,38.292445759686466,NaN,NaN
1657324800,1213.38,1233.54,1203.7,1216.78,1280,1275.51,997.02,997.02,1218.0066666666664,1147.0369999999998,1271.4175983423788,1022.6564016576209,1151.531233450494,1194.4505952246234,NaN,NaN,47.150272037239446,38.81535240227447,NaN,NaN
1657411200,1216.78,1219.41,1153.15,1167.68,1280,1275.51,997.02,997.02,1180.0800000000002,1149.079,1273.4071831123015,1024.7508168876984,1166.8281172796007,1196.7079744497248,NaN,NaN,43.42967822417028,39.20565193551066,NaN,NaN
1657497600,1167.66,1170.47,1079.8,1095.56,1280,1275.51,997.02,997.02,1115.2766666666666,1147.6145,1273.7270126980131,1021.5019873019868,1171.5325556874309,1181.9191363277232,1163.0367764619905,NaN,38.61030857181742,39.26971153318431,NaN,NaN
1657584000,1095.48,1097.35,1031.92,1037.34,1280,1275.51,997.02,997.02,1055.5366666666666,1147.0334999999998,1275.0513370814306,1019.0156629185689,1163.0367764619905,1147.7446537404924,NaN,NaN,35.21319386791926,39.24194636043047,NaN,NaN
1657670400,1037.5,1118,1005.25,1114.26,1275.51,1275.51,997.02,1005.25,1079.17,1145.5465,1274.3591623085076,1016.7338376914922,1150.4228910914405,1137.9201224264962,NaN,NaN,42.42129084164898,39.85921017057765,NaN,NaN
1657756800,1114.06,1213.26,1071.1,1192.7,1275.51,1275.51,997.02,1005.25,1159.0199999999998,1143.9579999999999,1269.5825015273942,1018.3334984726055,1147.4707759475082,1140.4837890548838,NaN,1157.6371236612868,48.690526579031754,41.010001030869624,NaN,NaN
1657843200,1192.67,1288.88,1180.16,1231.1,1275.51,1275.51,997.02,1005.25,1233.38,1143.4464999999998,1267.555134715743,1019.3378652842566,1157.6371236612868,1166.2486769666084,NaN,NaN,51.4759306971265,42.39744561695722,NaN,NaN
1657929600,1231.07,1423.31,1190.9,1355.7,1275.51,1275.51,997.02,1005.25,1323.3033333333333,1151.3749999999998,1304.9505018875252,997.7994981124742,1183.24104230772,1220.8708985635217,NaN,NaN,59.21311130733802,44.283734505843064,NaN,NaN
1658016000,1355.5,1386.55,1318.79,1338.2,1275.51,1275.51,997.02,1005.25,1347.8466666666666,1158.7214999999999,1332.018771908721,985.4242280912788,1218.7720467358963,1256.9927435143059,NaN,NaN,57.81867605642364,46.01915457639959,NaN,NaN
1658102400,1338.03,1597.58,1335.35,1581.34,1275.51,1275.51,1005.25,1005.25,1504.7566666666664,1180.6559999999997,1433.1972361892645,928.114763810735,1276.014068134795,1367.5144637977091,NaN,NaN,68.80904348589789,48.02332310166819,NaN,NaN
1658188800,1581.09,1631.32,1492.66,1542.63,1275.51,1275.51,1005.25,1005.25,1555.5366666666669,1202.8299999999997,1497.2560868197677,908.4039131802317,1342.6607768039046,1419.1511220337186,NaN,NaN,65.86659634762083,49.89778184019936,NaN,NaN
1658275200,1542.6,1621.44,1485.17,1522.12,1275.51,1275.51,1005.25,1005.25,1542.91,1225.432,1544.0352443400402,906.8287556599599,1409.3005686573617,1501.2272617740434,NaN,NaN,64.29772994974637,51.317086557576985,NaN,NaN
1658361600,1521.88,1606.42,1463.26,1575.68,1275.51,1275.51,1005.25,1005.25,1548.4533333333336,1251.3374999999999,1594.4451356990612,908.2298643009386,1470.0471226384705,1544.4944507913074,NaN,NaN,66.53912120696685,52.59832556471334,NaN,NaN
1658448000,1575.44,1646.13,1516.75,1535.84,1275.51,1275.51,1005.25,1005.25,1566.24,1274.8489999999997,1628.120964350417,921.5770356495825,1532.5760298394378,1582.0236510395819,NaN,NaN,63.35306859503007,53.77775341199833,NaN,NaN
1658534400,1535.68,1596.87,1487.14,1549.15,1275.51,1275.51,1005.25,1005.25,1544.3866666666665,1298.6625,1658.416112900552,938.9088870994478,1574.2661620973083,1603.4116028083881,NaN,NaN,63.97370731202637,54.9794273601974,NaN,NaN
1658620800,1549.16,1664.41,1546.7,1597.72,1275.51,1275.51,1005.25,1005.25,1602.9433333333334,1321.0494999999999,1696.3943166939298,945.7046833060699,1625.2545128216225,1635.0822317271534,1639.1670093654002,NaN,66.2217916051953,56.60743545884204,NaN,NaN
1658707200,1598.12,1610,1433.91,1440.75,1275.51,1275.51,1005.25,1005.25,1494.8866666666665,1336.524,1704.7461094611251,968.3018905388747,1639.1670093654002,1598.3833175770142,NaN,NaN,54.40577131279327,57.73568279748317,NaN,NaN
1658793600,1440.63,1454.56,1356.3,1449.63,1275.51,1275.51,1005.25,1356.3,1420.1633333333332,1349.725,1714.2713518676337,985.1786481323661,1638.1111328326824,1589.1180617345185,NaN,NaN,54.89607552478232,59.14160291583054,NaN,NaN
1658880000,1449.6,1645.46,1420.66,1636.4,1275.51,1275.51,1005.25,1356.3,1567.506666666667,1369.6885,1750.7408082871964,988.6361917128036,1637.521004617943,1589.889227967714,NaN,NaN,63.73046554279686,60.663686823055386,NaN,NaN
1658966400,1636.53,1792.55,1592.36,1725.19,1275.51,1792.55,1005.25,1356.3,1703.3666666666668,1395.2884999999999,1798.9682354970919,991.6087645029078,1655.3196570081234,1626.9476278440648,NaN,NaN,67.03601435076285,61.97407880675052,NaN,NaN
1659052800,1725.19,1766.56,1655.47,1722.25,1275.51,1792.55,1005.25,1356.3,1714.76,1420.562,1839.381814746152,1001.7421852538478,1669.3481746786476,1661.892744513437,NaN,NaN,66.81885996134886,63.07000232562354,NaN,NaN
1659139200,1722.46,1745.05,1674.05,1698.01,1275.51,1792.55,1005.25,1356.3,1705.7033333333331,1447.0785,1865.6512600919573,1028.5057399080429,1693.8875843539172,1692.0396726483916,NaN,NaN,64.9506992827665,63.47983003815415,NaN,NaN
1659225600,1698.02,1754.25,1667.7,1679.31,1275.51,1792.55,1356.3,1356.3,1700.42,1476.266,1873.593015965439,1078.9389840345611,1711.5497228019528,1697.668102639473,NaN,NaN,63.47628230697962,63.88394477033671,NaN,NaN
1659312000,1679.31,1705,1606.9,1630.82,1275.51,1792.55,1356.3,1356.3,1647.5733333333335,1505.9399999999998,1853.2046737000512,1158.6753262999484,1719.9130766918654,1691.324057727529,NaN,NaN,59.692292067249106,63.23274824043323,NaN,NaN
1659398400,1630.81,1679.28,1560,1631.28,1792.55,1792.55,1356.3,1560,1623.5199999999998,1531.7909999999997,1832.4220619946022,1231.1599380053972,1715.6400111719938,1682.2370882472178,NaN,NaN,59.7168251738906,62.79347887088107,NaN,NaN
1659484800,1631.1,1685.87,1590,1618.82,1792.55,1792.55,1356.3,1560,1631.5633333333333,1553.0969999999998,1812.0980057972795,1294.09599420272,1712.637660172861,1670.411205858134,NaN,NaN,58.6750763919462,62.39186075960963,NaN,NaN
1659571200,1618.78,1663.35,1580.5,1608.16,1792.55,1792.55,1356.3,1560,1617.3366666666668,1571.9499999999996,1785.327017881509,1358.5729821184902,1700.8097561915038,1657.7247833367805,NaN,NaN,57.74692462267245,61.76384671787431,NaN,NaN
1659657600,1608.16,1742.52,1605.55,1736.79,1792.55,1792.55,1356.3,1560,1694.953333333333,1591.0044999999996,1791.401826576498,1390.607173423501,1702.5467312881012,1683.6751892268373,NaN,NaN,64.95144671714792,61.878016583739864,NaN,NaN
1659744000,1737.12,1750,1685.99,1690.81,1792.55,1792.55,1356.3,1560,1708.933333333333,1608.6349999999998,1776.3429452500802,1440.9270547499193,1706.6595191825056,1682.1815890526636,NaN,NaN,60.95073566775714,61.66209003772064,NaN,NaN
1659830400,1691.18,1730.26,1668.87,1700.42,1792.55,1792.55,1560,1560,1699.8500000000001,1614.5889999999995,1786.4029932485387,1442.7750067514603,1713.3941807924975,1704.9995486644075,NaN,NaN,61.48471030532785,61.3237270877301,NaN,NaN
1659916800,1700.52,1818.25,1693.41,1777.36,1792.55,1792.55,1560,1560,1763.0066666666664,1626.3254999999997,1808.6228579046156,1444.0281420953838,1725.8702623530128,1719.6145620428426,NaN,NaN,65.54681093825593,62.119515632406,NaN,NaN
1660003200,1777.36,1791.33,1668.8,1703.35,1792.55,1792.55,1560,1560,1721.1599999999999,1635.3869999999997,1814.0450002239047,1456.7289997760947,1730.0429361741985,1718.327320769408,NaN,1745.342031288557,59.09085323983224,62.41914261205243,NaN,NaN
1660089600,1703.35,1886.36,1656,1854.12,1792.55,1792.55,1560,1560,1798.8266666666666,1649.3089999999997,1849.3070814808088,1449.3109185191906,1745.342031288557,1764.9287079420933,NaN,NaN,66.35987438463123,62.6069575293263,NaN,NaN
1660176000,1854.42,1946.21,1850.95,1881.04,1792.55,1792.55,1560,1560,1892.7333333333333,1666.569,1883.3001945152394,1449.8378054847606,1775.9712145132162,1793.755205704316,NaN,NaN,67.47126689036992,62.6380469964411,NaN,NaN
1660262400,1880.96,1966.89,1850.51,1959.91,1792.55,1792.55,1560,1560,1925.77,1687.1069999999995,1931.519595919293,1442.6944040807061,1810.066191489682,1865.3019964840857,NaN,NaN,70.54195204003709,62.90398214491883,NaN,NaN
1660348800,1959.94,2020.73,1947.19,1984.75,1792.55,1792.55,1560,1560,1984.2233333333334,1706.4584999999995,1979.1485415691945,1433.7684584308045,1862.559579110783,1913.1648429328404,NaN,NaN,71.45587442917548,63.36863751251947,NaN,NaN
1660435200,1984.72,2031.39,1906.51,1935.85,1792.55,2031.39,1560,1560,1957.9166666666667,1731.2134999999994,1992.5801186241238,1469.846881375875,1904.4511070190842,1953.2719045039537,NaN,NaN,67.04605761779024,63.623621463291656,NaN,NaN
1660521600,1936,2013.47,1866.51,1899.39,1792.55,2031.39,1560,1560,1926.4566666666667,1753.7014999999997,1990.5315704957152,1516.8714295042842,1944.8468802401178,1961.1887702601646,NaN,NaN,63.88054734131616,63.92278255429644,NaN,NaN
1660608000,1899.05,1915.51,1852.85,1876.57,1792.55,2031.39,1560,1560,1881.6433333333332,1765.7099999999996,2001.8859328975075,1529.5340671024917,1960.2695165760736,1960.3680577251428,1975.8330022952066,NaN,61.910316270979564,64.0794604898028,NaN,NaN
1660694400,1877.06,1957.59,1815,1834.61,1792.55,2031.39,1560,1560,1869.0666666666666,1771.1809999999998,2008.4159296288506,1533.946070371149,1975.8330022952066,1933.3859358564098,NaN,NaN,58.34686685876879,64.0560169517187,NaN,NaN
1660780800,1834.52,1883.35,1821.02,1845.9,1792.55,2031.39,1560,1560,1850.0900000000001,1777.3634999999995,2015.618103000672,1539.108896999327,1966.6912953176059,1921.6263046312229,NaN,NaN,59.030172268120026,64.1476774978221,NaN,NaN
1660867200,1846.15,1848.29,1602.28,1608.72,2031.39,2031.39,1560,1560,1686.4299999999998,1772.8989999999994,2020.111983550641,1525.6860164493578,1940.667926604351,1829.691203809924,NaN,NaN,43.05194035441581,62.58342704334124,NaN,NaN
1660953600,1608.64,1658.14,1523.54,1575.76,2031.39,2031.39,1560,1523.54,1585.8133333333335,1767.7214999999997,2026.6191826682823,1508.823817331717,1882.076887008019,1769.7556724497701,NaN,NaN,41.375857442775484,61.18522145584255,NaN,NaN
1661040000,1575.76,1646.69,1562.27,1617.84,2031.39,2031.39,1560,1523.54,1608.9333333333334,1767.0724999999995,2027.4007811279034,1506.7442188720956,1829.0101098831517,1687.1574270885326,NaN,NaN,44.35441952829181,59.961629257482834,NaN,NaN
1661126400,1617.88,1629.61,1528.93,1624.78,2031.39,2031.39,1560,1523.54,1594.4399999999998,1766.7474999999995,2027.768384135753,1505.726615864246,1755.6059918567346,1645.867591167824,NaN,NaN,44.852073828881366,58.48343374967036,NaN,NaN
1661212800,1624.89,1674.12,1563.29,1665.93,2031.39,2031.39,1560,1523.54,1634.4466666666667,1769.1029999999996,2025.5518897305078,1512.6541102694914,1704.897441763437,1617.6499501397288,NaN,NaN,47.83129141460573,57.67917933358275,NaN,NaN
1661299200,1665.95,1694.89,1604.6,1656.74,2031.39,2031.39,1560,1523.54,1652.0766666666666,1771.5319999999997,2022.7032399619193,1520.3607600380801,1653.6788716656374,1607.7126193543133,NaN,NaN,47.21779909159909,56.31188824122331,NaN,NaN
1661385600,1656.54,1722.18,1653.57,1695.27,2031.39,1722.18,1523.54,1523.54,1690.3400000000001,1769.4559999999994,2022.421471746662,1516.4905282533368,1630.5944499717411,1608.1794531599764,NaN,NaN,50.107170311460784,55.071595628444086,NaN,NaN
1661472000,1695.16,1706.41,1485.94,1508.02,2031.39,1722.18,1523.54,1523.54,1566.7900000000002,1760.3164999999995,2036.1608869485299,1484.472113051469,1589.0113775932568,1564.8649516622363,NaN,NaN,38.94846728251584,52.814918145764,NaN,NaN
1661558400,1508.04,1519.11,1446.62,1491.22,2031.39,1722.18,1523.54,1523.54,1485.6499999999996,1749.8564999999994,2048.88416850412,1450.8288314958786,1553.3751271844876,1540.0858113623754,NaN,NaN,38.128057813469916,50.43435981607074,NaN,NaN
1661644800,1490.87,1511.12,1423.85,1426.63,2031.39,1722.18,1523.54,1523.54,1453.8666666666668,1732.3199999999993,2062.367294732156,1402.2727052678424,1508.5411554894424,1479.0398261956962,NaN,1479.747250427919,35.06953978116597,48.15032282774043,NaN,NaN
1661731200,1426.29,1560.37,1420.74,1551.65,2031.39,1722.18,1523.54,1420.74,1510.92,1724.7349999999994,2063.942260329155,1385.527739670844,1479.747250427919,1487.5603523109182,NaN,NaN,44.3712821288674,46.75680388399409,NaN,NaN
1661817600,1551.51,1606.34,1474.14,1524.81,1722.18,1722.18,1523.54,1420.74,1535.0966666666666,1708.2694999999997,2052.686427834578,1363.8525721654214,1459.0513308058191,1467.4043385133045,NaN,NaN,42.94877546107359,45.402408111857945,NaN,NaN
1661904000,1524.61,1619.99,1524.12,1554,1722.18,1722.18,1523.54,1420.74,1566.0366666666666,1691.9174999999996,2033.008917592131,1350.8260824078682,1460.6532318652737,1502.2431064221753,NaN,NaN,45.01342007562391,44.45001905591903,NaN,NaN
1661990400,1554.25,1599.51,1512.83,1586.23,1722.18,1722.18,1523.54,1420.74,1566.1899999999998,1673.2334999999996,1993.884340090914,1352.5826599090851,1462.940252848111,1508.4207323369521,NaN,NaN,47.28198033013827,43.61086248892034,NaN,NaN
1662076800,1586.1,1650,1546.2,1575.69,1722.18,1722.18,1523.54,1420.74,1590.6299999999999,1652.7804999999996,1941.9830265086912,1363.577973491308,1483.2337446999127,1534.471343757237,NaN,NaN,46.6048231868219,43.864639834092195,NaN,NaN
1662163200,1575.81,1582.69,1534.54,1557.7,1722.18,1722.18,1420.74,1420.74,1558.3100000000002,1633.8729999999994,1894.6229166711532,1373.1230833288455,1489.1099375374897,1532.6368455028928,NaN,NaN,45.40941842412338,44.152751332759905,NaN,NaN
1662249600,1557.55,1583.52,1540.59,1579.04,1722.18,1722.18,1420.74,1420.74,1567.7166666666665,1617.8554999999994,1849.0821289574228,1386.628871042576,1505.9637305999086,1552.5577226599326,NaN,NaN,47.141417148040205,44.35182259131335,NaN,NaN
1662336000,1578.97,1631.44,1557.04,1618.01,1722.18,1722.18,1420.74,1420.74,1602.163333333333,1604.9274999999993,1803.44850008567,1406.4064999143286,1516.5901389860428,1562.0971105455053,NaN,NaN,50.245833591313335,44.73709114577279,NaN,NaN
1662422400,1617.87,1686.82,1554.03,1559.28,1722.18,1722.18,1420.74,1420.74,1600.0433333333333,1591.1609999999996,1760.0350657294955,1422.2869342705037,1540.2059735041264,1571.0246574873797,NaN,NaN,45.873248830332734,44.59723096118186,NaN,NaN
1662508800,1558.92,1657.68,1489.98,1629.92,1722.18,1722.18,1420.74,1489.98,1592.5266666666666,1580.3619999999996,1704.3540838763856,1456.3699161236136,1549.0012941048042,1595.9067913458546,NaN,NaN,51.356502611167734,44.89285264115104,NaN,NaN
1662595200,1629.61,1664.52,1594.31,1635.73,1722.18,1722.18,1420.74,1489.98,1631.5199999999998,1581.7124999999994,1707.4862226729472,1455.9387773270516,1578.9884315155593,1610.5560401322784,NaN,NaN,51.78909788419548,45.0129903249178,NaN,NaN
1662681600,1635.72,1746.87,1630.51,1719.21,1722.18,1722.18,1420.74,1489.98,1698.8633333333335,1588.8849999999995,1728.1232000027633,1449.6467999972358,1602.0284380658227,1653.63955166413,NaN,NaN,57.62086362995978,46.3467329211638,NaN,NaN
1662768000,1719.38,1789.86,1706.94,1774.69,1722.18,1722.18,1420.74,1489.98,1757.1633333333332,1596.7274999999995,1757.594769247076,1435.860230752923,1644.0444950820838,1692.4637580465026,NaN,NaN,60.99751187482822,47.98026535411797,NaN,NaN
1662854400,1774.73,1789.98,1719.01,1766.95,1722.18,1789.98,1420.74,1489.98,1758.6466666666668,1603.8359999999993,1780.7933580725394,1426.8786419274593,1673.0693817575336,1731.482621597237,NaN,NaN,60.27596084165025,49.78072400129542,NaN,NaN
1662940800,1766.97,1783.56,1692.45,1716.71,1722.18,1789.98,1489.98,1489.98,1730.9066666666668,1606.3749999999993,1788.2131024428395,1424.5368975571591,1708.382430367081,1743.9026268110501,1714.888215603109,NaN,55.672455387906545,50.58795066265536,NaN,NaN
1663027200,1716.65,1761.04,1561.06,1574.71,1722.18,1789.98,1489.98,1489.98,1632.2699999999998,1602.2734999999993,1783.0800653979766,1421.466934602022,1714.888215603109,1714.7514978818724,NaN,NaN,45.17142906200547,50.746711634150486,NaN,NaN
1663113600,1574.4,1649.44,1552.88,1639.14,1722.18,1789.98,1489.98,1489.98,1613.82,1599.4669999999994,1776.106934001379,1422.82706599862,1716.9791566782706,1704.0795100086457,NaN,NaN,49.79836711562656,51.08849356557925,NaN,NaN
1663200000,1639.12,1655.55,1457.69,1472.68,1722.18,1789.98,1489.98,1489.98,1528.64,1597.6999999999996,1778.618918413771,1416.781081586228,1694.7588841045085,1628.184140654744,NaN,NaN,40.32918186874703,50.5918651040513,NaN,NaN
1663286400,1472.85,1483.21,1404.31,1433.73,1789.98,1789.98,1489.98,1489.98,1440.4166666666665,1594.8254999999995,1784.0561479907856,1405.5948520092134,1656.567270717953,1585.1805066551121,NaN,NaN,38.48513165834287,50.01188713773138,NaN,NaN
1663372800,1433.64,1476.22,1408.79,1468.97,1789.98,1789.98,1489.98,1489.98,1451.3266666666668,1596.9424999999997,1779.4261636935173,1414.458836306482,1612.0216182966258,1525.3347952855504,NaN,NaN,41.10884580695305,49.70470337936207,NaN,NaN
1663459200,1468.9,1470.15,1325.48,1334.72,1789.98,1789.98,1489.98,1489.98,1376.7833333333335,1586.0959999999998,1800.9716548704578,1371.2203451295418,1557.6265285289478,1456.608678615394,NaN,NaN,34.98671429077653,48.836510318128944,NaN,NaN
1663545600,1334.71,1392.94,1279,1376.17,1789.98,1789.98,1489.98,1489.98,1349.3700000000001,1578.6639999999998,1811.0713985397397,1346.2566014602598,1496.984042662166,1413.3310217144042,NaN,NaN,38.054143558435435,47.96567531578052,NaN,NaN
1663632000,1376.23,1385,1312.4,1322.8,1789.98,1789.98,1489.98,1489.98,1340.0666666666666,1567.1039999999998,1824.8835166726985,1309.324483327301,1440.803923535201,1352.970920057419,NaN,NaN,35.71740719023592,47.24025805577361,NaN,NaN
1663718400,1322.74,1412,1220,1245.65,1789.98,1789.98,1489.98,1220,1292.55,1550.0749999999996,1843.1342191008694,1257.0157808991298,1382.1353629705336,1296.8612413375492,NaN,NaN,32.60094825263937,45.90057560159301,NaN,NaN
1663804800,1245.36,1348.87,1237,1326.43,1789.98,1789.98,1489.98,1220,1304.1000000000001,1537.6119999999996,1846.0509598997037,1229.1730401002956,1329.767028442209,1273.1335102292248,NaN,NaN,38.638110026497095,44.96121932604313,NaN,NaN
1663891200,1326.14,1359.99,1261.9,1326.82,1789.98,1789.98,1489.98,1220,1316.2366666666667,1526.0679999999998,1847.638340896062,1204.4976591039376,1287.7410443513568,1250.7203734044824,NaN,NaN,38.66667415537886,43.607348649287346,NaN,NaN
